,id,full_name,first_name,last_name,is_active
0,76001,Alaa Abdelnaby,Alaa,Abdelnaby,False
1,76002,Zaid Abdul-Aziz,Zaid,Abdul-Aziz,False
2,76003,Kareem Abdul-Jabbar,Kareem,Abdul-Jabbar,False
3,51,Mahmoud Abdul-Rauf,Mahmoud,Abdul-Rauf,False
4,1505,Tariq Abdul-Wahad,Tariq,Abdul-Wahad,False
5,949,Shareef Abdur-Rahim,Shareef,Abdur-Rahim,False
6,76005,Tom Abernethy,Tom,Abernethy,False
7,76006,Forest Able,Forest,Able,False
8,76007,John Abramovic,John,Abramovic,False
9,203518,Alex Abrines,Alex,Abrines,False
10,1630173,Precious Achiuwa,Precious,Achiuwa,True
11,101165,Alex Acker,Alex,Acker,False
12,76008,Donald Ackerman,Donald,Ackerman,False
13,76009,Mark Acres,Mark,Acres,False
14,76010,Charles Acton,Charles,Acton,False
15,203112,Quincy Acy,Quincy,Acy,False
16,76011,Alvan Adams,Alvan,Adams,False
17,76012,Don Adams,Don,Adams,False
18,200801,Hassan Adams,Hassan,Adams,False
19,1629121,Jaylen Adams,Jaylen,Adams,False
20,203919,Jordan Adams,Jordan,Adams,False
21,149,Michael Adams,Michael,Adams,False
22,203500,Steven Adams,Steven,Adams,True
23,912,Rafael Addison,Rafael,Addison,False
24,1628389,Bam Adebayo,Bam,Adebayo,True
25,1629061,Deng Adel,Deng,Adel,False
26,76015,Rick Adelman,Rick,Adelman,False
27,202399,Jeff Adrien,Jeff,Adrien,False
28,201167,Arron Afflalo,Arron,Afflalo,False
29,200772,Maurice Ager,Maurice,Ager,False
30,76016,Mark Aguirre,Mark,Aguirre,False
31,201336,Blake Ahearn,Blake,Ahearn,False
32,76017,Danny Ainge,Danny,Ainge,False
33,201582,Alexis Ajinca,Alexis,Ajinca,False
34,76018,Henry Akin,Henry,Akin,False
35,203006,Josh Akognon,Josh,Akognon,False
36,1629152,DeVaughn Akoon-Purcell,DeVaughn,Akoon-Purcell,False
37,202374,Solomon Alabi,Solomon,Alabi,False
38,76019,Mark Alarie,Mark,Alarie,False
39,76020,Gary Alcorn,Gary,Alcorn,False
40,1630583,Santi Aldama,Santi,Aldama,True
41,203128,Furkan Aldemir,Furkan,Aldemir,False
42,202332,Cole Aldrich,Cole,Aldrich,False
43,200746,LaMarcus Aldridge,LaMarcus,Aldridge,True
44,76021,Chuck Aleksinas,Chuck,Aleksinas,False
45,1626146,Cliff Alexander,Cliff,Alexander,False
46,724,Cory Alexander,Cory,Alexander,False
47,2042,Courtney Alexander,Courtney,Alexander,False
48,76022,Gary Alexander,Gary,Alexander,False
49,201570,Joe Alexander,Joe,Alexander,False
50,1629734,Kyle Alexander,Kyle,Alexander,False
51,1630234,Ty-Shon Alexander,Ty-Shon,Alexander,False
52,2349,Victor Alexander,Victor,Alexander,False
53,1629638,Nickeil Alexander-Walker,Nickeil,Alexander-Walker,True
54,76024,Steve Alford,Steve,Alford,False
55,1628959,Rawle Alkins,Rawle,Alkins,False
56,76028,Bob Allen,Bob,Allen,False
57,1628960,Grayson Allen,Grayson,Allen,True
58,1628386,Jarrett Allen,Jarrett,Allen,True
59,706,Jerome Allen,Jerome,Allen,False
60,1628443,Kadeem Allen,Kadeem,Allen,False
61,202730,Lavoy Allen,Lavoy,Allen,False
62,76027,Lucius Allen,Lucius,Allen,False
63,2124,Malik Allen,Malik,Allen,False
64,76025,Randy Allen,Randy,Allen,False
65,951,Ray Allen,Ray,Allen,False
66,2754,Tony Allen,Tony,Allen,False
67,76029,Odis Allison,Odis,Allison,False
68,200984,Lance Allred,Lance,Allred,False
69,76030,Darrell Allums,Darrell,Allums,False
70,201165,Morris Almond,Morris,Almond,False
71,308,Derrick Alston,Derrick,Alston,False
72,1747,Rafer Alston,Rafer,Alston,False
73,1630247,Derrick Alston Jr.,Derrick,Alston Jr.,True
74,1824,Peter Aluma,Peter,Aluma,False
75,1630631,Jose Alvarado,Jose,Alvarado,True
76,680,John Amaechi,John,Amaechi,False
77,732,Ashraf Amaya,Ashraf,Amaya,False
78,202329,Al-Farouq Aminu,Al-Farouq,Aminu,True
79,200811,Lou Amundson,Lou,Amundson,False
80,76034,Bob Anderegg,Bob,Anderegg,False
81,2365,Chris Andersen,Chris,Andersen,False
82,2431,David Andersen,David,Andersen,False
83,101187,Alan Anderson,Alan,Anderson,False
84,202079,Antonio Anderson,Antonio,Anderson,False
85,76035,Cliff Anderson,Cliff,Anderson,False
86,76036,Daniel Anderson,Daniel,Anderson,False
87,1507,Derek Anderson,Derek,Anderson,False
88,76037,Dwight Anderson,Dwight,Anderson,False
89,944,Eric Anderson,Eric,Anderson,False
90,246,Greg Anderson,Greg,Anderson,False
91,202341,James Anderson,James,Anderson,False
92,76040,Jerome Anderson,Jerome,Anderson,False
93,1626147,Justin Anderson,Justin,Anderson,False
94,72,Kenny Anderson,Kenny,Anderson,False
95,76041,Kim Anderson,Kim,Anderson,False
96,203937,Kyle Anderson,Kyle,Anderson,True
97,76042,Michael Anderson,Michael,Anderson,False
98,76043,Mitchell Anderson,Mitchell,Anderson,False
99,98,Nick Anderson,Nick,Anderson,False
100,76045,Richard Anderson,Richard,Anderson,False
101,76046,Ron Anderson,Ron,Anderson,False
102,201583,Ryan Anderson,Ryan,Anderson,False
103,1000,Shandon Anderson,Shandon,Anderson,False
104,335,Willie Anderson,Willie,Anderson,False
105,76048,Wally Anderzunas,Wally,Anderzunas,False
106,101149,Martynas Andriuskevicius,Martynas,Andriuskevicius,False
107,76049,Don Anielak,Don,Anielak,False
108,1628387,Ike Anigbogu,Ike,Anigbogu,False
109,76050,Michael Ansley,Michael,Ansley,False
110,1512,Chris Anstey,Chris,Anstey,False
111,203507,Giannis Antetokounmpo,Giannis,Antetokounmpo,True
112,1628961,Kostas Antetokounmpo,Kostas,Antetokounmpo,False
113,203648,Thanasis Antetokounmpo,Thanasis,Antetokounmpo,True
114,2546,Carmelo Anthony,Carmelo,Anthony,True
115,1630175,Cole Anthony,Cole,Anthony,True
116,21,Greg Anthony,Greg,Anthony,False
117,201202,Joel Anthony,Joel,Anthony,False
118,203544,Pero Antic,Pero,Antic,False
119,1628384,OG Anunoby,OG,Anunoby,True
120,203951,Keith Appling,Keith,Appling,False
121,2737,Rafael Araujo,Rafael,Araujo,False
122,76053,Stacey Arceneaux,Stacey,Arceneaux,False
123,76054,Nate Archibald,Nate,Archibald,False
124,2425,Robert Archibald,Robert,Archibald,False
125,1627853,Ryan Arcidiacono,Ryan,Arcidiacono,True
126,76055,Jim Ard,Jim,Ard,False
127,2240,Gilbert Arenas,Gilbert,Arenas,False
128,2772,Trevor Ariza,Trevor,Ariza,True
129,76056,Paul Arizin,Paul,Arizin,False
130,76057,Joe Arlauckas,Joe,Arlauckas,False
131,769,B.J. Armstrong,B.J.,Armstrong,False
132,76061,Bob Armstrong,Bob,Armstrong,False
133,2220,Brandon Armstrong,Brandon,Armstrong,False
134,353,Darrell Armstrong,Darrell,Armstrong,False
135,200756,Hilton Armstrong,Hilton,Armstrong,False
136,76060,Paul Armstrong,Paul,Armstrong,False
137,76059,Tate Armstrong,Tate,Armstrong,False
138,76062,Jesse Arnelle,Jesse,Arnelle,False
139,76063,Jay Arnette,Jay,Arnette,False
140,76064,Bob Arnzen,Bob,Arnzen,False
141,2306,Carlos Arroyo,Carlos,Arroyo,False
142,201589,Darrell Arthur,Darrell,Arthur,False
143,76065,John Arthurs,John,Arthurs,False
144,1628503,Jamel Artis,Jamel,Artis,False
145,201600,Omer Asik,Omer,Asik,False
146,355,Vincent Askew,Vincent,Askew,False
147,173,Keith Askins,Keith,Askins,False
148,76068,Don Asmonga,Don,Asmonga,False
149,76069,Richard Atha,Richard,Atha,False
150,1088,Chucky Atkins,Chucky,Atkins,False
151,76070,Alvin Attles,Alvin,Attles,False
152,76071,Chet Aubuchon,Chet,Aubuchon,False
153,278,Stacey Augmon,Stacey,Augmon,False
154,201571,D.J. Augustin,D.J.,Augustin,True
155,200788,James Augustine,James,Augustine,False
156,1134,Ike Austin,Ike,Austin,False
157,76073,John Austin,John,Austin,False
158,76074,Ken Austin,Ken,Austin,False
159,1630166,Deni Avdija,Deni,Avdija,True
160,138,Anthony Avent,Anthony,Avent,False
161,76076,William Averitt,William,Averitt,False
162,1895,William Avery,William,Avery,False
163,76078,Dennis Awtrey,Dennis,Awtrey,False
164,1630555,Joel Ayayi,Joel,Ayayi,True
165,202970,Gustavo Ayon,Gustavo,Ayon,False
166,201965,Jeff Ayres,Jeff,Ayres,False
167,1629028,Deandre Ayton,Deandre,Ayton,True
168,101235,Kelenna Azubuike,Kelenna,Azubuike,False
169,1628962,Udoka Azubuike,Udoka,Azubuike,True
170,203569,Chris Babb,Chris,Babb,False
171,202337,Luke Babbitt,Luke,Babbitt,False
172,76079,Milos Babic,Milos,Babic,False
173,76080,Johnny Bach,Johnny,Bach,False
174,1628407,Dwayne Bacon,Dwayne,Bacon,True
175,76081,Jim Baechtold,Jim,Baechtold,False
176,2053,Dalibor Bagaric,Dalibor,Bagaric,False
177,76082,John Bagley,John,Bagley,False
178,1628963,Marvin Bagley III,Marvin,Bagley III,True
179,76084,Carl Bailey,Carl,Bailey,False
180,76083,Gus Bailey,Gus,Bailey,False
181,76085,James Bailey,James,Bailey,False
182,1847,Thurl Bailey,Thurl,Bailey,False
183,1753,Toby Bailey,Toby,Bailey,False
184,203946,Cameron Bairstow,Cameron,Bairstow,False
185,1858,Mark Baker,Mark,Baker,False
186,2486,Maurice Baker,Maurice,Baker,False
187,76089,Norm Baker,Norm,Baker,False
188,1627758,Ron Baker,Ron,Baker,False
189,452,Vin Baker,Vin,Baker,False
190,1627735,Wade Baldwin IV,Wade,Baldwin IV,False
191,200764,Renaldo Balkman,Renaldo,Balkman,False
192,76090,Cedric Ball,Cedric,Ball,False
193,1630163,LaMelo Ball,LaMelo,Ball,True
194,1628366,Lonzo Ball,Lonzo,Ball,True
195,76091,Greg Ballard,Greg,Ballard,False
196,1630642,Mitch Ballock,Mitch,Ballock,True
197,76092,Herschel Baltimore,Herschel,Baltimore,False
198,1628964,Mo Bamba,Mo,Bamba,True
199,1630217,Desmond Bane,Desmond,Bane,True
200,76093,Gene Banks,Gene,Banks,False
201,2556,Marcus Banks,Marcus,Banks,False
202,76094,Ken Bannister,Ken,Bannister,False
203,76095,Mike Bantom,Mike,Bantom,False
204,1630625,Dalano Banton,Dalano,Banton,True
205,76096,John Barber,John,Barber,False
206,2571,Leandro Barbosa,Leandro,Barbosa,False
207,76097,Stephen Bardo,Stephen,Bardo,False
208,200826,J.J. Barea,J.J.,Barea,False
209,200745,Andrea Bargnani,Andrea,Bargnani,False
210,76098,Cliff Barker,Cliff,Barker,False
211,76099,Tom Barker,Tom,Barker,False
212,787,Charles Barkley,Charles,Barkley,False
213,2057,Erick Barkley,Erick,Barkley,False
214,76102,Don Barksdale,Don,Barksdale,False
215,203084,Harrison Barnes,Harrison,Barnes,True
216,76103,Harry Barnes,Harry,Barnes,False
217,76105,Jim Barnes,Jim,Barnes,False
218,76104,Marvin Barnes,Marvin,Barnes,False
219,2440,Matt Barnes,Matt,Barnes,False
220,1630567,Scottie Barnes,Scottie,Barnes,True
221,76107,Dick Barnett,Dick,Barnett,False
222,76106,Jim Barnett,Jim,Barnett,False
223,76108,John Barnhill,John,Barnhill,False
224,76109,Norton Barnhill,Norton,Barnhill,False
225,76110,Leo Barnhorst,Leo,Barnhorst,False
226,76111,John Barr,John,Barr,False
227,76112,Mike Barr,Mike,Barr,False
228,76113,Thomas Barr,Thomas,Barr,False
229,2857,Andre Barrett,Andre,Barrett,False
230,76114,Ernie Barrett,Ernie,Barrett,False
231,1629628,RJ Barrett,RJ,Barrett,True
232,2853,Earl Barron,Earl,Barron,False
233,344,Dana Barros,Dana,Barros,False
234,699,Brent Barry,Brent,Barry,False
235,1003,Drew Barry,Drew,Barry,False
236,468,Jon Barry,Jon,Barry,False
237,600013,Rick Barry,Rick,Barry,False
238,76117,Ed Bartels,Ed,Bartels,False
239,76118,Vic Bartolome,Vic,Bartolome,False
240,203115,Will Barton,Will,Barton,True
241,101188,Eddie Basden,Eddie,Basden,False
242,76119,Jerry Baskerville,Jerry,Baskerville,False
243,101138,Brandon Bass,Brandon,Bass,False
244,76120,Tim Bassett,Tim,Bassett,False
245,1629646,Charles Bassey,Charles,Bassey,True
246,1766,Maceo Baston,Maceo,Baston,False
247,2370,Mengke Bateer,Mengke,Bateer,False
248,76121,Billyray Bates,Billyray,Bates,False
249,1628966,Keita Bates-Diop,Keita,Bates-Diop,True
250,101212,Esteban Batista,Esteban,Batista,False
251,2471,Mike Batiste,Mike,Batiste,False
252,1499,Tony Battie,Tony,Battie,False
253,2203,Shane Battier,Shane,Battier,False
254,174,John Battle,John,Battle,False
255,76123,Kenny Battle,Kenny,Battle,False
256,76124,Dave Batton,Dave,Batton,False
257,201587,Nicolas Batum,Nicolas,Batum,True
258,76125,Johnny Baum,Johnny,Baum,False
259,76126,Frankie Baumholtz,Frankie,Baumholtz,False
260,2437,Lonny Baxter,Lonny,Baxter,False
261,201573,Jerryd Bayless,Jerryd,Bayless,False
262,76127,Elgin Baylor,Elgin,Baylor,False
263,203382,Aron Baynes,Aron,Baynes,False
264,76128,Sergei Bazarevich,Sergei,Bazarevich,False
265,203145,Kent Bazemore,Kent,Bazemore,True
266,1629647,Darius Bazley,Darius,Bazley,True
267,76129,Ed Beach,Ed,Beach,False
268,203078,Bradley Beal,Bradley,Beal,True
269,76130,Butch Beard,Butch,Beard,False
270,76131,Ralph Beard,Ralph,Beard,False
271,2602,Jerome Beasley,Jerome,Beasley,False
272,1627736,Malik Beasley,Malik,Beasley,True
273,201563,Michael Beasley,Michael,Beasley,False
274,76133,Zelmo Beaty,Zelmo,Beaty,False
275,201958,Rodrigue Beaubois,Rodrigue,Beaubois,False
276,76134,Byron Beck,Byron,Beck,False
277,1133,Corey Beck,Corey,Beck,False
278,76136,Ernie Beck,Ernie,Beck,False
279,76137,Moe Becker,Moe,Becker,False
280,76138,William Bedford,William,Bedford,False
281,76139,Hank Beenders,Hank,Beenders,False
282,76140,Ron Behagen,Ron,Behagen,False
283,76141,Elmer Behnke,Elmer,Behnke,False
284,201158,Marco Belinelli,Marco,Belinelli,False
285,2294,Charlie Bell,Charlie,Bell,False
286,76142,Dennis Bell,Dennis,Bell,False
287,1628395,Jordan Bell,Jordan,Bell,True
288,1952,Raja Bell,Raja,Bell,False
289,2559,Troy Bell,Troy,Bell,False
290,76143,William Bell,William,Bell,False
291,76144,Walt Bellamy,Walt,Bellamy,False
292,1627761,DeAndre' Bembry,DeAndre',Bembry,True
293,76145,Irv Bemoras,Irv,Bemoras,False
294,76146,Leon Benbow,Leon,Benbow,False
295,1627733,Dragan Bender,Dragan,Bender,False
296,1886,Jonathan Bender,Jonathan,Bender,False
297,203968,Jerrelle Benimon,Jerrelle,Benimon,False
298,104,Benoit Benjamin,Benoit,Benjamin,False
299,1736,Corey Benjamin,Corey,Benjamin,False
300,203461,Anthony Bennett,Anthony,Bennett,False
301,1120,Elmer Bennett,Elmer,Bennett,False
302,712,Mario Bennett,Mario,Bennett,False
303,76151,Mel Bennett,Mel,Bennett,False
304,76148,Tony Bennett,Tony,Bennett,False
305,76152,Winston Bennett,Winston,Bennett,False
306,128,David Benoit,David,Benoit,False
307,202728,Keith Benson,Keith,Benson,False
308,76154,Kent Benson,Kent,Benson,False
309,1627791,Ben Bentil,Ben,Bentil,False
310,76155,Gene Berce,Gene,Berce,False
311,76156,Gary Bergen,Gary,Bergen,False
312,76157,Ricky Berry,Ricky,Berry,False
313,76158,Walter Berry,Walter,Berry,False
314,1629541,Dairis Bertans,Dairis,Bertans,False
315,202722,Davis Bertans,Davis,Bertans,True
316,76159,Del Beshore,Del,Beshore,False
317,696,Travis Best,Travis,Best,False
318,201976,Patrick Beverley,Patrick,Beverley,True
319,1630180,Saddiq Bey,Saddiq,Bey,True
320,1630189,Tyler Bey,Tyler,Bey,True
321,204021,Sim Bhullar,Sim,Bhullar,False
322,76160,Al Bianchi,Al,Bianchi,False
323,76161,Hank Biasatti,Hank,Biasatti,False
324,76162,Henry Bibby,Henry,Bibby,False
325,1710,Mike Bibby,Mike,Bibby,False
326,76163,Ed Biedenbach,Ed,Biedenbach,False
327,2740,Andris Biedrins,Andris,Biedrins,False
328,76164,Don Bielke,Don,Bielke,False
329,76165,Bob Bigelow,Bob,Bigelow,False
330,1497,Chauncey Billups,Chauncey,Billups,False
331,76166,Dave Bing,Dave,Bing,False
332,76167,Joe Binion,Joe,Binion,False
333,203920,Khem Birch,Khem,Birch,True
334,1628444,Jabari Bird,Jabari,Bird,False
335,76168,Jerry Bird,Jerry,Bird,False
336,1449,Larry Bird,Larry,Bird,False
337,76170,Otis Birdsong,Otis,Birdsong,False
338,76171,Gale Bishop,Gale,Bishop,False
339,1629048,Goga Bitadze,Goga,Bitadze,True
340,202687,Bismack Biyombo,Bismack,Biyombo,False
341,202357,Nemanja Bjelica,Nemanja,Bjelica,True
342,76172,Uwe Blab,Uwe,Blab,False
343,76173,Charlie Black,Charlie,Black,False
344,76174,Norman Black,Norman,Black,False
345,204028,Tarik Black,Tarik,Black,True
346,76175,Tom Black,Tom,Black,False
347,76176,Rolando Blackman,Rolando,Blackman,False
348,76180,Alex Blackwell,Alex,Blackwell,False
349,76177,Cory Blackwell,Cory,Blackwell,False
350,1806,James Blackwell,James,Blackwell,False
351,76179,Nate Blackwell,Nate,Blackwell,False
352,201971,DeJuan Blair,DeJuan,Blair,False
353,2581,Steve Blake,Steve,Blake,False
354,202392,Marqus Blakely,Marqus,Blakely,False
355,1628469,Antonio Blakeney,Antonio,Blakeney,False
356,200807,Will Blalock,Will,Blalock,False
357,76182,George Blaney,George,Blaney,False
358,76183,Lance Blanks,Lance,Blanks,False
359,76184,Ricky Blanton,Ricky,Blanton,False
360,101154,Andray Blatche,Andray,Blatche,False
361,302,Mookie Blaylock,Mookie,Blaylock,False
362,202339,Eric Bledsoe,Eric,Bledsoe,True
363,1629833,Keljin Blevins,Keljin,Blevins,True
364,76186,Leon Blevins,Leon,Blevins,False
365,76187,John Block,John,Block,False
366,76188,Mike Bloom,Mike,Bloom,False
367,1628417,Jaron Blossomgame,Jaron,Blossomgame,False
368,916,Corie Blount,Corie,Blount,False
369,1548,Mark Blount,Mark,Blount,False
370,203505,Vander Blue,Vander,Blue,False
371,1629129,Trevon Bluiett,Trevon,Bluiett,False
372,76189,Ray Blume,Ray,Blume,False
373,76190,Nelson Bobb,Nelson,Bobb,False
374,2800,Tony Bobbitt,Tony,Bobbitt,False
375,76191,Arlen Bockhorn,Arlen,Bockhorn,False
376,76192,Tom Boerwinkle,Tom,Boerwinkle,False
377,2586,Keith Bogans,Keith,Bogans,False
378,203992,Bogdan Bogdanovic,Bogdan,Bogdanovic,True
379,202711,Bojan Bogdanovic,Bojan,Bogdanovic,True
380,177,Muggsy Bogues,Muggsy,Bogues,False
381,101106,Andrew Bogut,Andrew,Bogut,False
382,1564,Etdrick Bohannon,Etdrick,Bohannon,False
383,1629626,Bol Bol,Bol,Bol,True
384,76195,Manute Bol,Manute,Bol,False
385,1628413,Jonah Bolden,Jonah,Bolden,False
386,1629716,Marques Bolden,Marques,Bolden,True
387,76196,Bill Bolger,Bill,Bolger,False
388,1630195,Leandro Bolmaro,Leandro,Bolmaro,True
389,1627762,Joel Bolomboy,Joel,Bolomboy,False
390,76197,Doug Bolstorff,Doug,Bolstorff,False
391,76203,George H. Bon Salle,George H.,Bon Salle,False
392,76198,Phil Bond,Phil,Bond,False
393,1603,Walter Bond,Walter,Bond,False
394,1629648,Jordan Bone,Jordan,Bone,False
395,1121,Dexter Boney,Dexter,Boney,False
396,1629067,Isaac Bonga,Isaac,Bonga,True
397,76201,Ron Bonham,Ron,Bonham,False
398,41,Anthony Bonner,Anthony,Bonner,False
399,2588,Matt Bonner,Matt,Bonner,False
400,1626164,Devin Booker,Devin,Booker,True
401,511,Melvin Booker,Melvin,Booker,False
402,202344,Trevor Booker,Trevor,Booker,False
403,200767,Josh Boone,Josh,Boone,False
404,76204,Ron Boone,Ron,Boone,False
405,1916,Calvin Booth,Calvin,Booth,False
406,1522,Keith Booth,Keith,Booth,False
407,76206,Bob Boozer,Bob,Boozer,False
408,2430,Carlos Boozer,Carlos,Boozer,False
409,2414,Curtis Borchardt,Curtis,Borchardt,False
410,76207,Jake Bornheimer,Jake,Bornheimer,False
411,1953,Lazaro Borrell,Lazaro,Borrell,False
412,76209,Costic Borsavage,Costic,Borsavage,False
413,76210,Vince Boryla,Vince,Boryla,False
414,2547,Chris Bosh,Chris,Bosh,False
415,76211,Jim Bostic,Jim,Bostic,False
416,76212,Lawrence Boston,Lawrence,Boston,False
417,1630527,Brandon Boston Jr.,Brandon,Boston Jr.,True
418,76213,Tom Boswell,Tom,Boswell,False
419,1628449,Chris Boucher,Chris,Boucher,True
420,1630547,James Bouknight,James,Bouknight,True
421,2257,Ruben Boumtje-Boumtje,Ruben,Boumtje-Boumtje,False
422,76214,Don Boven,Don,Boven,False
423,1898,Cal Bowdler,Cal,Bowdler,False
424,1477,Bruce Bowen,Bruce,Bowen,False
425,1763,Ryan Bowen,Ryan,Bowen,False
426,1628968,Brian Bowen II,Brian,Bowen II,True
427,194,Anthony Bowie,Anthony,Bowie,False
428,76217,Sam Bowie,Sam,Bowie,False
429,1085,Ira Bowman,Ira,Bowman,False
430,1629065,Ky Bowman,Ky,Bowman,False
431,76219,Nate Bowman,Nate,Bowman,False
432,671,Donnie Boyce,Donnie,Boyce,False
433,76221,Dennis Boyd,Dennis,Boyd,False
434,76222,Fred Boyd,Fred,Boyd,False
435,76223,Ken Boyd,Ken,Boyd,False
436,1863,Earl Boykins,Earl,Boykins,False
437,76224,Harry Boykoff,Harry,Boykoff,False
438,76225,Winford Boynes,Winford,Boynes,False
439,200841,Cedric Bozeman,Cedric,Bozeman,False
440,76226,Steve Bracey,Steve,Bracey,False
441,202342,Craig Brackins,Craig,Brackins,False
442,76227,Gary Bradds,Gary,Bradds,False
443,76228,Alex Bradley,Alex,Bradley,False
444,76229,Alonzo Bradley,Alonzo,Bradley,False
445,202340,Avery Bradley,Avery,Bradley,True
446,76233,Bill Bradley,Bill,Bradley,False
447,76230,Charles Bradley,Charles,Bradley,False
448,76231,Dudley Bradley,Dudley,Bradley,False
449,76232,Joe Bradley,Joe,Bradley,False
450,2214,Michael Bradley,Michael,Bradley,False
451,762,Shawn Bradley,Shawn,Bradley,False
452,1628396,Tony Bradley,Tony,Bradley,True
453,1361,Mark Bradtke,Mark,Bradtke,False
454,66,Marques Bragg,Marques,Bragg,False
455,1765,Torraye Braggs,Torraye,Braggs,False
456,1920,A.J. Bramlett,A.J.,Bramlett,False
457,76237,Adrian Branch,Adrian,Branch,False
458,1882,Elton Brand,Elton,Brand,False
459,210,Terrell Brandon,Terrell,Brandon,False
460,76238,Bob Brannum,Bob,Brannum,False
461,76239,Brad Branson,Brad,Branson,False
462,76240,Jesse Branson,Jesse,Branson,False
463,1629714,Jarrell Brantley,Jarrell,Brantley,False
464,76241,Jim Brasco,Jim,Brasco,False
465,76242,Mike Bratz,Mike,Bratz,False
466,76243,Carl Braun,Carl,Braun,False
467,1629649,Ignas Brazdeikis,Ignas,Brazdeikis,True
468,160,Tim Breaux,Tim,Breaux,False
469,2452,J.R. Bremer,J.R.,Bremer,False
470,76245,Pete Brennan,Pete,Brennan,False
471,76246,Tom Brennan,Tom,Brennan,False
472,76247,Randy Breuer,Randy,Breuer,False
473,201147,Corey Brewer,Corey,Brewer,False
474,2249,Jamison Brewer,Jamison,Brewer,False
475,76248,Jim Brewer,Jim,Brewer,False
476,76249,Ron Brewer,Ron,Brewer,False
477,200758,Ronnie Brewer,Ronnie,Brewer,False
478,2056,Primoz Brezec,Primoz,Brezec,False
479,76250,Frank Brian,Frank,Brian,False
480,783,Frank Brickowski,Frank,Brickowski,False
481,76252,Junior Bridgeman,Junior,Bridgeman,False
482,76253,Bill Bridges,Bill,Bridges,False
483,1628969,Mikal Bridges,Mikal,Bridges,True
484,1628970,Miles Bridges,Miles,Bridges,True
485,76254,Al Brightman,Al,Brightman,False
486,1628578,Amida Brimah,Amida,Brimah,False
487,76255,Audley Brindley,Audley,Brindley,False
488,1628515,Isaiah Briscoe,Isaiah,Briscoe,False
489,76256,John Brisker,John,Brisker,False
490,1629052,Oshae Brissett,Oshae,Brissett,True
491,76257,Allan Bristow,Allan,Bristow,False
492,76258,Tyrone Britt,Tyrone,Britt,False
493,76259,Wayman Britt,Wayman,Britt,False
494,76260,Mike Brittain,Mike,Brittain,False
495,76261,David Britton,David,Britton,False
496,201972,Jon Brockman,Jon,Brockman,False
497,1629151,Ryan Broekhoff,Ryan,Broekhoff,False
498,76262,Jim Brogan,Jim,Brogan,False
499,1627763,Malcolm Brogdon,Malcolm,Brogdon,True
500,76263,Gary Brokaw,Gary,Brokaw,False
501,76264,Price Brookfield,Price,Brookfield,False
502,201166,Aaron Brooks,Aaron,Brooks,False
503,1629717,Armoni Brooks,Armoni,Brooks,True
504,1628415,Dillon Brooks,Dillon,Brooks,True
505,76265,Kevin Brooks,Kevin,Brooks,False
506,202705,MarShon Brooks,MarShon,Brooks,False
507,76266,Michael Brooks,Michael,Brooks,False
508,418,Scott Brooks,Scott,Brooks,False
509,2810,Andre Brown,Andre,Brown,False
510,1626148,Anthony Brown,Anthony,Brown,False
511,76284,Bob Brown,Bob,Brown,False
512,201628,Bobby Brown,Bobby,Brown,False
513,1628971,Bruce Brown,Bruce,Brown,True
514,1630602,Chaundee Brown,Chaundee,Brown,True
515,359,Chucky Brown,Chucky,Brown,False
516,2245,Damone Brown,Damone,Brown,False
517,76270,Darrell Brown,Darrell,Brown,False
518,244,Dee Brown,Dee,Brown,False
519,200793,Dee Brown,Dee,Brown,False
520,201974,Derrick Brown,Derrick,Brown,False
521,2484,Devin Brown,Devin,Brown,False
522,2081,Ernest Brown,Ernest,Brown,False
523,76272,Fred Brown,Fred,Brown,False
524,76273,George Brown,George,Brown,False
525,1871,Gerald Brown,Gerald,Brown,False
526,76275,Harold Brown,Harold,Brown,False
527,203913,Jabari Brown,Jabari,Brown,False
528,1627759,Jaylen Brown,Jaylen,Brown,True
529,76276,John Brown,John,Brown,False
530,2208,Kedrick Brown,Kedrick,Brown,False
531,2198,Kwame Brown,Kwame,Brown,False
532,76278,Leon Brown,Leon,Brown,False
533,76279,Lewis Brown,Lewis,Brown,False
534,203485,Lorenzo Brown,Lorenzo,Brown,False
535,992,Marcus Brown,Marcus,Brown,False
536,203900,Markel Brown,Markel,Brown,False
537,1479,Mike Brown,Mike,Brown,False
538,1629650,Moses Brown,Moses,Brown,True
539,76277,Myron Brown,Myron,Brown,False
540,136,P.J. Brown,P.J.,Brown,False
541,753,Randy Brown,Randy,Brown,False
542,76282,Raymond Brown,Raymond,Brown,False
543,76283,Rickey Brown,Rickey,Brown,False
544,76286,Roger Brown,Roger,Brown,False
545,200769,Shannon Brown,Shannon,Brown,False
546,76285,Stan Brown,Stan,Brown,False
547,1628425,Sterling Brown,Sterling,Brown,True
548,2357,Tierre Brown,Tierre,Brown,False
549,76268,Tony Brown,Tony,Brown,False
550,1630535,Greg Brown III,Greg,Brown III,True
551,1629718,Charlie Brown Jr.,Charlie,Brown Jr.,False
552,1628972,Troy Brown Jr.,Troy,Brown Jr.,True
553,76287,Jim Browne,Jim,Browne,False
554,76288,Stanley Brundy,Stanley,Brundy,False
555,1628973,Jalen Brunson,Jalen,Brunson,True
556,1594,Rick Brunson,Rick,Brunson,False
557,1627852,Nicolas Brussino,Nicolas,Brussino,False
558,1629091,Elijah Bryant,Elijah,Bryant,True
